Itemcode,"Item Description",Brand,Pack-size,"Vendor ID","Receive Date","PO Number","PO Line #","Ordered Quantity","Order UOM","Received Quantity","Rec. UOM","Weight (LB)","Variance (Quantity)","Estimate Inventory Cost","Actual Inventory Cost","Variance (Inventory Cost)","Estimate Add-on Cost","Actual Add-on Cost","Variance (Add-on Cost)"
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",02/01/2016,"003183   ","002           ",70,"CS         ",70,"CS       ",0,0,1610,1610,0,87.5,87.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",02/15/2016,"003206   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",02/22/2016,"003215   ","001           ",84,"CS         ",84,"CS       ",0,0,1932,1932,0,105,105,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",02/29/2016,"003216   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",03/07/2016,"003236   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",03/14/2016,"003245   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ORB     ",04/12/2016,"003325   ","001           ",1,"CS         ",1,"CS       ",0,0,0,0,0,0,0,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ORB     ",04/12/2016,"003326   ","001           ",1,"CS         ",1,"CS       ",0,0,0,0,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","ROG     ",03/17/2016,"003260   ","001           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","ROG     ",03/23/2016,"003264   ","001           ",84,"CS         ",84,"CS       ",0,0,2079,2079,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","ROG     ",04/07/2016,"003302   ","001           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","ROG     ",04/14/2016,"003317   ","001           ",210,"CS         ",126,"CS       ",0,-40,3118.5,3118.5,0,0,0,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",01/11/2016,"003157   ","002           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",01/18/2016,"003163   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",01/25/2016,"003175   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/01/2016,"003183   ","001           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/08/2016,"003195   ","001           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/15/2016,"003206   ","002           ",120,"CS         ",120,"CS       ",0,0,2130,2130,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/22/2016,"003215   ","002           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/29/2016,"003216   ","002           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",03/07/2016,"003236   ","002           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",03/14/2016,"003245   ","002           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",03/21/2016,"003261   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",03/25/2016,"003267   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",04/04/2016,"003283   ","002           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",04/11/2016,"003304   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",04/18/2016,"003316   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",04/27/2016,"003336   ","001           ",150,"CS         ",150,"CS       ",0,0,2812.5,2812.5,0,187.5,187.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",05/04/2016,"003349   ","001           ",90,"CS         ",79,"CS       ",0,-12.22,1481.25,1481.25,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",05/05/2016,"003469   ","001           ",12,"CS         ",12,"CS       ",0,0,0,0,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",04/04/2016,"003283   ","001           ",84,"CS         ",84,"CS       ",0,0,1932,1932,0,105,105,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/15/2016,"003323   ","004           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/15/2016,"003324   ","003           ",210,"CS         ",210,"CS       ",0,0,5197.5,5197.5,0,266.7,266.7,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/20/2016,"003333   ","004           ",210,"CS         ",210,"CS       ",0,0,5197.5,5197.5,0,266.7,266.7,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/22/2016,"003344   ","001           ",84,"CS         ",84,"CS       ",0,0,2079,2079,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/27/2016,"003348   ","001           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,160.02,160.02,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",05/12/2016,"003389   ","001           ",10,"CS         ",10,"CS       ",0,0,247.5,247.5,0,0,0,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",01/11/2016,"003156   ","001           ",86,"CS         ",86,"CS       ",0,0,1526.5,1526.5,0,107.5,107.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",01/25/2016,"003176   ","001           ",140,"CS         ",140,"CS       ",0,0,2485,2485,0,175,175,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",02/05/2016,"003187   ","001           ",140,"CS         ",140,"CS       ",0,0,2485,2485,0,175,175,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",02/19/2016,"003213   ","001           ",130,"CS         ",130,"CS       ",0,0,2307.5,2307.5,0,162.5,162.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",02/29/2016,"003214   ","001           ",140,"CS         ",140,"CS       ",0,0,2485.84,2485.84,0,175,175,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",03/07/2016,"003237   ","001           ",70,"CS         ",70,"CS       ",0,0,1242.5,1242.5,0,87.5,87.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",03/14/2016,"003246   ","001           ",105,"CS         ",105,"CS       ",0,0,1863.75,1863.75,0,131.25,131.25,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",04/01/2016,"003284   ","001           ",140,"CS         ",140,"CS       ",0,0,2485,2485,0,175,175,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",04/08/2016,"003310   ","001           ",70,"CS         ",70,"CS       ",0,0,1242.5,1242.5,0,87.5,87.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","ROG     ",04/18/2016,"003316   ","002           ",90,"CS         ",90,"CS       ",0,0,1597.5,1597.5,0,112.5,112.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","ROG     ",04/27/2016,"003336   ","002           ",30,"CS         ",30,"CS       ",0,0,532.5,532.5,0,37.5,37.5,0
"APP23   ","Apple Empire tote 8/5#             ","          ","          ","BHO     ",10/07/2016,"004261   ","001           ",70,"CS         ",70,"CS       ",0,0,1540,1540,0,286.36,286.36,0
"APP23   ","Apple Empire tote 8/5#             ","          ","          ","BHO     ",10/10/2016,"004265   ","001           ",70,"CS         ",70,"CS       ",0,0,1540,1540,0,270.68,270.68,0
"APP24   ","Apple Empire 80/88s                ","          ","          ","BHO     ",01/22/2016,"003169   ","001           ",504,"CS         ",504,"CS       ",0,0,10180.8,10180.8,0,1776,1776,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","ORB     ",01/08/2016,"003145   ","003           ",210,"CS         ",210,"CS       ",0,0,4462.5,4462.5,0,0,0,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",09/21/2016,"004154   ","001           ",840,"CS         ",875,"CS       ",0,4.17,18812.5,18812.5,0,650,650,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",09/28/2016,"004180   ","001           ",875,"CS         ",875,"CS       ",0,0,18970,18970,0,1661.25,1661.25,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",10/03/2016,"004257   ","001           ",875,"CS         ",875,"CS       ",0,0,18812.5,18812.5,0,1661.25,1661.25,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",10/07/2016,"004258   ","001           ",875,"CS         ",875,"CS       ",0,0,18812.5,18812.5,0,1661.25,1661.25,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",10/11/2016,"004319   ","001           ",875,"CS         ",875,"CS       ",0,0,18812.5,18812.5,0,400,400,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",10/26/2016,"004394   ","001           ",875,"CS         ",875,"CS       ",0,0,19031.25,19031.25,0,1511.25,1511.25,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",10/31/2016,"004448   ","001           ",895,"CS         ",895,"CS       ",0,0,19466.25,19466.25,0,1536.65,1536.65,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","ORB     ",11/14/2016,"004515   ","001           ",210,"CS         ",210,"CS       ",0,0,4830,4830,0,0,0,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","ORB     ",11/16/2016,"004524   ","001           ",420,"CS         ",420,"CS       ",0,0,9660,9660,0,533.4,533.4,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","ORB     ",11/22/2016,"004545   ","002           ",588,"CS         ",588,"CS       ",0,0,13524,13524,0,746.76,746.76,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","ORB     ",11/29/2016,"004553   ","001           ",136,"CS         ",136,"CS       ",0,0,3128,3128,0,0,0,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","CLA     ",01/06/2016,"003146   ","002           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,0,0,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","ORB     ",01/08/2016,"003145   ","002           ",42,"CS         ",42,"CS       ",0,0,1039.5,1039.5,0,0,0,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","ORB     ",01/22/2016,"003173   ","003           ",84,"CS         ",84,"CS       ",0,0,2079,2079,0,0,0,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","SUN     ",01/27/2016,"003178   ","001           ",46,"CS         ",46,"CS       ",0,0,1138.5,1138.5,0,0,0,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","SUN     ",02/01/2016,"003185   ","001           ",42,"CS         ",42,"CS       ",0,0,1039.5,1039.5,0,0,0,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","SUL     ",02/05/2016,"003190   ","001           ",210,"CS         ",210,"CS       ",0,0,4882.5,4882.5,0,315,315,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","SUL     ",02/12/2016,"003196   ","001           ",42,"CS         ",42,"CS       ",0,0,976.5,976.5,0,63,63,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","ORB     ",02/12/2016,"003205   ","001           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,0,0,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","ORB     ",02/19/2016,"003209   ","001           ",42,"CS         ",42,"CS       ",0,0,1039.5,1039.5,0,0,0,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","ORB     ",03/09/2016,"003238   ","002           ",42,"CS         ",42,"CS       ",0,0,1039.5,1039.5,0,0,0,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","SUL     ",03/11/2016,"003242   ","001           ",126,"CS         ",126,"CS       ",0,0,2929.5,2929.5,0,189,189,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","SUL     ",03/19/2016,"003243   ","001           ",126,"CS         ",126,"CS       ",0,0,2929.5,2929.5,0,189,189,0
"APPE1   ","Apple McIntosh ECO 80s             ","          ","          ","ORB     ",03/25/2016,"003271   ","001           ",84,"CS         ",84,"CS       ",0,0,2079,2079,0,0,0,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","RT      ",09/12/2016,"004179   ","014           ",1,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",09/14/2016,"004105   ","008           ",20,"CS         ",20,"CS       ",0,0,550,550,0,137.36,137.36,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",09/16/2016,"004122   ","001           ",20,"CS         ",20,"CS       ",0,0,550,550,0,120.17,120.17,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",09/19/2016,"004147   ","001           ",15,"CS         ",17,"CS       ",0,13.33,467.5,467.5,0,92.86,92.86,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",09/21/2016,"004167   ","001           ",14,"CS         ",14,"CS       ",0,0,385,385,0,95.63,95.63,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",09/23/2016,"004194   ","001           ",12,"CS         ",12,"CS       ",0,0,330,330,0,41.91,41.91,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",09/23/2016,"004221   ","001           ",1,"CS         ",1,"CS       ",0,0,0,0,0,0,0,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",09/26/2016,"004201   ","001           ",17,"CS         ",17,"CS       ",0,0,467.5,467.5,0,182.67,182.67,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",09/28/2016,"004209   ","007           ",7,"CS         ",7,"CS       ",0,0,192.5,192.5,0,39.96,39.96,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",09/30/2016,"004248   ","001           ",14,"CS         ",14,"CS       ",0,0,385,385,0,151.51,151.51,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/03/2016,"004269   ","003           ",6,"CS         ",6,"CS       ",0,0,165,165,0,95.37,95.37,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/05/2016,"004289   ","001           ",8,"CS         ",9,"CS       ",0,12.5,247.5,247.5,0,67.08,67.08,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/07/2016,"004309   ","001           ",6,"CS         ",6,"CS       ",0,0,165,165,0,62.61,62.61,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/10/2016,"004326   ","001           ",8,"CS         ",8,"CS       ",0,0,228,228,0,89.65,89.65,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/12/2016,"004345   ","015           ",13,"CS         ",13,"CS       ",0,0,370.5,370.5,0,182.69,182.69,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/14/2016,"004355   ","001           ",3,"CS         ",3,"CS       ",0,0,79.5,79.5,0,35.33,35.33,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/17/2016,"004367   ","001           ",8,"CS         ",8,"CS       ",0,0,212,212,0,72.18,72.18,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/19/2016,"004374   ","002           ",6,"CS         ",6,"CS       ",0,0,159,159,0,2.24,2.24,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/21/2016,"004391   ","001           ",7,"CS         ",7,"CS       ",0,0,178.5,178.5,0,16.68,16.68,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/26/2016,"004423   ","002           ",11,"CS         ",11,"CS       ",0,0,302.5,302.5,0,82.83,82.83,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/28/2016,"004441   ","001           ",3,"CS         ",3,"CS       ",0,0,82.5,82.5,0,39.02,39.02,0
"APPE10  ","Apple McIntosh ECO 120s            ","          ","          ","LYM     ",10/31/2016,"004456   ","012           ",6,"CS         ",6,"CS       ",0,0,165,165,0,56.46,56.46,0
"APPE100 ","Apple Cortland ECO 72/80/88s       ","          ","40#       ","SUN     ",09/29/2016,"004198   ","002           ",126,"CS         ",126,"CS       ",0,0,3465,3465,0,0,0,0
"APPE100 ","Apple Cortland ECO 72/80/88s       ","          ","40#       ","LYM     ",10/07/2016,"004274   ","001           ",85,"CS         ",70,"CS       ",0,-17.65,1925,1925,0,0,0,0
"APPE100 ","Apple Cortland ECO 72/80/88s       ","          ","40#       ","LYM     ",10/14/2016,"004334   ","001           ",126,"CS         ",62,"CS       ",0,-50.79,1705,1705,0,0,0,0
"APPE100 ","Apple Cortland ECO 72/80/88s       ","          ","40#       ","SUN     ",10/20/2016,"004365   ","001           ",84,"CS         ",84,"CS       ",0,0,2310,2310,0,0,0,0
"APPE100 ","Apple Cortland ECO 72/80/88s       ","          ","40#       ","CLA     ",10/21/2016,"004392   ","008           ",1,"CS         ",1,"CS       ",0,0,27.5,27.5,0,13.78,13.78,0
"APPE100 ","Apple Cortland ECO 72/80/88s       ","          ","40#       ","LYM     ",11/04/2016,"004487   ","001           ",168,"CS         ",50,"CS       ",0,-70.24,1375,1375,0,0,0,0
"APPE100 ","Apple Cortland ECO 72/80/88s       ","          ","40#       ","LYM     ",12/02/2016,"004559   ","001           ",45,"CS         ",20,"CS       ",0,-55.56,530,530,0,0,0,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",09/19/2016,"004147   ","002           ",1,"CS         ",1,"CS       ",0,0,22.5,22.5,0,6.19,6.19,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",09/22/2016,"004126   ","002           ",175,"CS         ",175,"CS       ",0,0,3850,3850,0,729.17,729.17,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",09/23/2016,"004194   ","002           ",5,"CS         ",5,"CS       ",0,0,112.5,112.5,0,17.46,17.46,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",09/30/2016,"004248   ","002           ",1,"CS         ",1,"CS       ",0,0,22.5,22.5,0,10.81,10.81,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",10/02/2016,"004213   ","001           ",70,"CS         ",70,"CS       ",0,0,1540,1540,0,320,320,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",10/03/2016,"004269   ","004           ",1,"CS         ",1,"CS       ",0,0,22.5,22.5,0,15.89,15.89,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",10/17/2016,"004367   ","010           ",1,"CS         ",1,"CS       ",0,0,21.5,21.5,0,15.15,15.15,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",10/26/2016,"004423   ","003           ",2,"CS         ",2,"CS       ",0,0,45,45,0,16.42,16.42,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",10/28/2016,"004441   ","002           ",2,"CS         ",2,"CS       ",0,0,45,45,0,26.02,26.02,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",09/19/2016,"004147   ","003           ",2,"CS         ",2,"CS       ",0,0,50.5,50.5,0,12.37,12.37,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",09/23/2016,"004194   ","014           ",3,"CS         ",3,"CS       ",0,0,75.75,75.75,0,10.47,10.47,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",09/28/2016,"004209   ","008           ",4,"CS         ",4,"CS       ",0,0,101,101,0,22.84,22.84,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",10/05/2016,"004289   ","002           ",1,"CS         ",1,"CS       ",0,0,25.25,25.25,0,8.39,8.39,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",10/07/2016,"004309   ","002           ",1,"CS         ",1,"CS       ",0,0,25.25,25.25,0,10.44,10.44,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",10/12/2016,"004345   ","004           ",1,"CS         ",1,"CS       ",0,0,26.25,26.25,0,14.06,14.06,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",10/14/2016,"004355   ","002           ",2,"CS         ",2,"CS       ",0,0,48.5,48.5,0,23.55,23.55,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",10/19/2016,"004374   ","003           ",1,"CS         ",1,"CS       ",0,0,24.25,24.25,0,0.37,0.37,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",10/21/2016,"004391   ","002           ",1,"CS         ",1,"CS       ",0,0,25.5,25.5,0,2.38,2.38,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",10/26/2016,"004423   ","004           ",1,"CS         ",1,"CS       ",0,0,25.25,25.25,0,8.21,8.21,0
"APPE107 ","Apple Jonamac ECO 140s             ","          ","          ","LYM     ",10/31/2016,"004456   ","002           ",1,"CS         ",1,"CS       ",0,0,26.25,26.25,0,9.41,9.41,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/05/2016,"004029   ","001           ",11,"CS         ",11,"CS       ",0,0,288.75,288.75,0,76.55,76.55,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/07/2016,"004044   ","010           ",10,"CS         ",10,"CS       ",0,0,262.5,262.5,0,65.74,65.74,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/09/2016,"004060   ","002           ",13,"CS         ",13,"CS       ",0,0,341.25,341.25,0,29.25,29.25,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/09/2016,"004062   ","004           ",16,"CS         ",16,"CS       ",0,0,420,420,0,122.67,122.67,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/12/2016,"004088   ","001           ",14,"CS         ",14,"CS       ",0,0,353.5,353.5,0,99.53,99.53,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/14/2016,"004105   ","005           ",12,"CS         ",12,"CS       ",0,0,315,315,0,82.4,82.4,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/16/2016,"004122   ","002           ",4,"CS         ",4,"CS       ",0,0,105,105,0,24.04,24.04,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/19/2016,"004147   ","004           ",9,"CS         ",9,"CS       ",0,0,236.25,236.25,0,55.71,55.71,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/21/2016,"004167   ","002           ",11,"CS         ",11,"CS       ",0,0,288.75,288.75,0,75.14,75.14,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/26/2016,"004201   ","002           ",8,"CS         ",8,"CS       ",0,0,210,210,0,85.96,85.96,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/28/2016,"004209   ","009           ",4,"CS         ",4,"CS       ",0,0,105,105,0,22.84,22.84,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",09/30/2016,"004248   ","003           ",6,"CS         ",6,"CS       ",0,0,157.5,157.5,0,64.92,64.92,0
"APPE108 ","Apple Jonamac ECO 120s             ","          ","          ","LYM     ",10/03/2016,"004269   ","005           ",5,"CS         ",5,"CS       ",0,0,131.25,131.25,0,79.47,79.47,0
