Itemcode,"Item Description",Brand,Pack-size,"Vendor ID","Receive Date","PO Number","PO Line #","Ordered Quantity","Order UOM","Received Quantity","Rec. UOM","Weight (LB)","Variance (Quantity)","Estimate Inventory Cost","Actual Inventory Cost","Variance (Inventory Cost)","Estimate Add-on Cost","Actual Add-on Cost","Variance (Add-on Cost)"
"APPE102 ","Apple McIntosh ECO 80/88s          ","          ","          ","LYM     ",10/17/2018,"006916   ","001           ",7,"CS         ",7,"CS       ",0,0,199.5,199.5,0,41.16,14.42,-64.97
"APPE102 ","Apple McIntosh ECO 80/88s          ","          ","          ","LYM     ",10/24/2018,"006936   ","001           ",8,"CS         ",8,"CS       ",0,0,228,228,0,45.61,17.85,-60.86
"APPE102 ","Apple McIntosh ECO 80/88s          ","          ","          ","LYM     ",10/31/2018,"006960   ","002           ",12,"CS         ",12,"CS       ",0,0,342,0,-100,63.65,0,-100
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",09/05/2018,"006694   ","001           ",30,"CS         ",30,"CS       ",0,0,690,690,0,261.01,228.15,-12.59
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",09/07/2018,"006707   ","001           ",11,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",09/10/2018,"006719   ","001           ",180,"CS         ",180,"CS       ",0,0,3960,3960,0,0,0,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","ROG     ",09/14/2018,"006753   ","001           ",105,"CS         ",105,"CS       ",0,0,2362.5,2362.5,0,0,0,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","LYM     ",09/20/2018,"006774   ","002           ",105,"CS         ",105,"CS       ",0,0,2415,2415,0,0,0,0
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","          ","          ","ROG     ",09/27/2018,"006817   ","001           ",210,"CS         ",210,"CS       ",0,0,4725,4725,0,0,0,0
"APPE104 ","Apple Jonamac ECO 80s              ","          ","          ","LYM     ",09/21/2018,"006802   ","005           ",7,"CS         ",7,"CS       ",0,0,196,196,0,0,0,0
"APPE112 ","Apple Ginger Gold ECO 80/88s       ","          ","          ","LYM     ",09/07/2018,"006705   ","001           ",10,"CS         ",10,"CS       ",0,0,230,230,0,22.5,22.5,0
"APPE113 ","Apple Ginger Gold ECO tote 8/5#    ","          ","          ","LYM     ",08/22/2018,"006605   ","001           ",1,"CS         ",1,"CS       ",0,0,22.5,22.5,0,2.25,2.25,0
"APPE113 ","Apple Ginger Gold ECO tote 8/5#    ","          ","          ","LYM     ",08/27/2018,"006619   ","002           ",140,"CS         ",140,"CS       ",0,0,3220,3220,0,0,0,0
"APPE113 ","Apple Ginger Gold ECO tote 8/5#    ","          ","          ","LYM     ",08/27/2018,"006632   ","001           ",21,"CS         ",21,"CS       ",0,0,483,483,0,204.25,199.4,-2.37
"APPE113 ","Apple Ginger Gold ECO tote 8/5#    ","          ","          ","LYM     ",08/29/2018,"006647   ","001           ",12,"CS         ",12,"CS       ",0,0,276,276,0,115.69,115.69,0
"APPE113 ","Apple Ginger Gold ECO tote 8/5#    ","          ","          ","LYM     ",08/31/2018,"006664   ","001           ",15,"CS         ",15,"CS       ",0,0,345,345,0,154.46,154.46,0
"APPE113 ","Apple Ginger Gold ECO tote 8/5#    ","          ","          ","BHO     ",08/31/2018,"006670   ","002           ",105,"CS         ",78,"CS       ",0,-25.71,1794,1794,0,0,0,0
"APPE113 ","Apple Ginger Gold ECO tote 8/5#    ","          ","          ","ROG     ",09/03/2018,"006678   ","002           ",105,"CS         ",105,"CS       ",0,0,2415,2415,0,0,0,0
"APPE113 ","Apple Ginger Gold ECO tote 8/5#    ","          ","          ","LYM     ",09/06/2018,"006715   ","001           ",70,"CS         ",58,"CS       ",0,-17.14,1334,1334,0,0,0,0
"APPE119 ","Apple Ginger Gold ECO 72/80/88/100s","          ","          ","LYM     ",08/27/2018,"006619   ","001           ",42,"CS         ",42,"CS       ",0,0,1102.5,1102.5,0,0,0,0
"APPE119 ","Apple Ginger Gold ECO 72/80/88/100s","          ","          ","BHO     ",08/31/2018,"006670   ","001           ",168,"CS         ",168,"CS       ",0,0,4410,4410,0,0,0,0
"APPE119 ","Apple Ginger Gold ECO 72/80/88/100s","          ","          ","ROG     ",09/03/2018,"006678   ","001           ",126,"CS         ",126,"CS       ",0,0,3307.5,3307.5,0,0,0,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","SUN     ",02/26/2018,"006115   ","002           ",1,"CS         ",1,"CS       ",0,0,22.5,22.5,0,5.87,5.87,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","SUN     ",03/05/2018,"006124   ","001           ",3,"CS         ",3,"CS       ",0,0,67.5,67.5,0,23.98,23.98,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","SUN     ",03/06/2018,"006125   ","003           ",21,"CS         ",21,"CS       ",0,0,472.5,472.5,0,0,0,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",09/16/2018,"006777   ","001           ",168,"CS         ",140,"CS       ",0,-16.67,3990,3990,0,0,0,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",09/17/2018,"006779   ","002           ",19,"CS         ",19,"CS       ",0,0,513,513,0,218.25,218.25,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",09/19/2018,"006794   ","002           ",10,"CS         ",10,"CS       ",0,0,270,270,0,120.99,120.99,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",09/19/2018,"006801   ","003           ",2,"CS         ",2,"CS       ",0,0,56,56,0,0,0,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",09/21/2018,"006810   ","002           ",3,"CS         ",3,"CS       ",0,0,81,81,0,36.77,29.08,-20.91
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",09/26/2018,"006829   ","006           ",1,"CS         ",1,"CS       ",0,0,27,27,0,12.2,11.92,-2.3
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","BHO     ",09/28/2018,"006839   ","001           ",10,"CS         ",10,"CS       ",0,0,270,270,0,38.72,38.72,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","ROG     ",09/28/2018,"006844   ","001           ",84,"CS         ",84,"CS       ",0,0,2394,2394,0,0,0,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",10/10/2018,"006893   ","002           ",17,"CS         ",17,"CS       ",0,0,493,493,0,97.31,96.74,-0.59
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",10/17/2018,"006916   ","002           ",8,"CS         ",8,"CS       ",0,0,232,232,0,47.04,16.48,-64.97
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",10/19/2018,"006925   ","001           ",18,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",10/24/2018,"006936   ","002           ",5,"CS         ",5,"CS       ",0,0,145,145,0,28.49,11.15,-60.86
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",10/31/2018,"006960   ","003           ",13,"CS         ",13,"CS       ",0,0,377,0,-100,68.97,0,-100
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",11/02/2018,"006965   ","001           ",20,"CS         ",20,"CS       ",0,0,570,570,0,44,0,-100
"APPE129 ","Apple Cortland ECO 80/88/100s      ","          ","          ","LYM     ",11/02/2018,"006970   ","001           ",42,"CS         ",42,"CS       ",0,0,1218,1218,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/09/2018,"006717   ","001           ",140,"CS         ",140,"CS       ",0,0,3220,3220,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","KLK     ",09/10/2018,"006720   ","001           ",210,"CS         ",210,"CS       ",0,0,4725,4725,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/10/2018,"006730   ","001           ",18,"CS         ",18,"CS       ",0,0,414,414,0,233.92,233.92,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/12/2018,"006745   ","002           ",19,"CS         ",19,"CS       ",0,0,437,437,0,167.57,167.57,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","ROG     ",09/14/2018,"006753   ","003           ",105,"CS         ",105,"CS       ",0,0,2362.5,2362.5,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/14/2018,"006752   ","003           ",70,"CS         ",70,"CS       ",0,0,1575,1575,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/14/2018,"006761   ","004           ",39,"CS         ",39,"CS       ",0,0,897,897,0,421.52,421.52,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/16/2018,"006777   ","003           ",35,"CS         ",35,"CS       ",0,0,805,805,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/17/2018,"006779   ","003           ",39,"CS         ",39,"CS       ",0,0,897,897,0,447.99,447.99,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","BHO     ",09/19/2018,"006795   ","005           ",20,"CS         ",20,"CS       ",0,0,460,460,0,241.99,241.99,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","BHO     ",09/20/2018,"006773   ","002           ",245,"CS         ",245,"CS       ",0,0,5635,5635,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/21/2018,"006810   ","003           ",10,"CS         ",10,"CS       ",0,0,230,230,0,122.51,96.87,-20.93
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","SUN     ",09/24/2018,"006772   ","001           ",350,"CS         ",350,"CS       ",0,0,7875,7875,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","CLA     ",09/24/2018,"006830   ","002           ",11,"CS         ",11,"CS       ",0,0,253,253,0,153.62,153.62,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/26/2018,"006829   ","003           ",2,"CS         ",2,"CS       ",0,0,46,46,0,24.39,23.83,-2.3
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","CLA     ",09/26/2018,"006836   ","002           ",7,"CS         ",7,"CS       ",0,0,161,161,0,85.37,83.43,-2.27
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",09/27/2018,"006816   ","004           ",70,"CS         ",70,"CS       ",0,0,1575,1575,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","ROG     ",09/27/2018,"006817   ","002           ",140,"CS         ",140,"CS       ",0,0,3150,3150,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","SUN     ",09/27/2018,"006843   ","002           ",70,"CS         ",70,"CS       ",0,0,1610,1610,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","CLA     ",09/28/2018,"006851   ","002           ",9,"CS         ",9,"CS       ",0,0,207,207,0,36.93,25.16,-31.87
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","CLA     ",09/28/2018,"006856   ","002           ",17,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","BHO     ",10/01/2018,"006824   ","002           ",210,"CS         ",210,"CS       ",0,0,4725,4725,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","CLA     ",10/03/2018,"006864   ","002           ",15,"CS         ",15,"CS       ",0,0,345,345,0,128.6,128.6,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","SUN     ",10/04/2018,"006879   ","003           ",35,"CS         ",35,"CS       ",0,0,805,805,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","BHO     ",10/08/2018,"006869   ","002           ",175,"CS         ",175,"CS       ",0,0,3937.5,3937.5,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",10/10/2018,"006893   ","003           ",37,"CS         ",37,"CS       ",0,0,851,851,0,211.75,210.52,-0.58
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","SUN     ",10/11/2018,"006903   ","003           ",35,"CS         ",35,"CS       ",0,0,805,805,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",10/14/2018,"006899   ","002           ",175,"CS         ",175,"CS       ",0,0,3937.5,3937.5,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",10/17/2018,"006916   ","003           ",14,"CS         ",14,"CS       ",0,0,322,322,0,82.32,28.85,-64.95
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","SUN     ",10/21/2018,"006927   ","002           ",35,"CS         ",35,"CS       ",0,0,805,805,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",10/24/2018,"006936   ","003           ",11,"CS         ",11,"CS       ",0,0,253,253,0,62.71,24.53,-60.88
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","BHO     ",10/26/2018,"006948   ","002           ",70,"CS         ",70,"CS       ",0,0,1610,1610,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",10/29/2018,"006931   ","002           ",70,"CS         ",70,"CS       ",0,0,1575,1575,0,0,0,0
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",10/31/2018,"006960   ","004           ",17,"CS         ",17,"CS       ",0,0,391,0,-100,90.2,0,-100
"APPE13  ","Apple McIntosh ECO tote 8/5#       ","          ","          ","LYM     ",11/02/2018,"006970   ","005           ",35,"CS         ",35,"CS       ",0,0,805,805,0,0,0,0
"APPE131 ","Apple Empire ECO 88/100s           ","          ","          ","BHO     ",09/28/2018,"006839   ","005           ",15,"CS         ",15,"CS       ",0,0,360,360,0,58.07,58.07,0
"APPE135 ","Apple Eco Fuji 80/88/100s          ","          ","          ","LYM     ",10/26/2018,"006951   ","003           ",20,"CS         ",20,"CS       ",0,0,580,580,0,39.57,13.49,-65.91
"APPE135 ","Apple Eco Fuji 80/88/100s          ","          ","          ","LYM     ",10/31/2018,"006960   ","005           ",2,"CS         ",2,"CS       ",0,0,58,0,-100,10.6,0,-100
"APPE137 ","Apple Jonamac  ECO 125/138s        ","          ","          ","LYM     ",09/05/2018,"006694   ","003           ",9,"CS         ",9,"CS       ",0,0,198,198,0,78.31,68.45,-12.59
"APPE137 ","Apple Jonamac  ECO 125/138s        ","          ","          ","LYM     ",09/07/2018,"006705   ","005           ",15,"CS         ",15,"CS       ",0,0,330,330,0,33.75,33.75,0
"APPE137 ","Apple Jonamac  ECO 125/138s        ","          ","          ","LYM     ",09/12/2018,"006745   ","001           ",4,"CS         ",4,"CS       ",0,0,92,92,0,35.28,35.28,0
"APPE137 ","Apple Jonamac  ECO 125/138s        ","          ","          ","LYM     ",09/19/2018,"006794   ","011           ",3,"CS         ",3,"CS       ",0,0,66,66,0,36.3,36.3,0
"APPE137 ","Apple Jonamac  ECO 125/138s        ","          ","          ","LYM     ",09/19/2018,"006801   ","002           ",1,"CS         ",1,"CS       ",0,0,28,28,0,0,0,0
"APPE137 ","Apple Jonamac  ECO 125/138s        ","          ","          ","LYM     ",09/21/2018,"006810   ","004           ",1,"CS         ",1,"CS       ",0,0,23,23,0,12.26,9.7,-20.88
"APPE138 ","Apple Gala ECO 125/138s            ","          ","          ","BHO     ",09/05/2018,"006688   ","001           ",10,"CS         ",10,"CS       ",0,0,230,230,0,87.01,76.06,-12.58
"APPE138 ","Apple Gala ECO 125/138s            ","          ","          ","BHO     ",09/12/2018,"006744   ","001           ",9,"CS         ",9,"CS       ",0,0,207,207,0,79.38,79.38,0
"APPE138 ","Apple Gala ECO 125/138s            ","          ","          ","BHO     ",09/19/2018,"006795   ","001           ",5,"CS         ",5,"CS       ",0,0,115,115,0,60.49,60.49,0
"APPE138 ","Apple Gala ECO 125/138s            ","          ","          ","CLA     ",09/28/2018,"006856   ","003           ",2,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APPE138 ","Apple Gala ECO 125/138s            ","          ","          ","LYM     ",10/10/2018,"006893   ","004           ",4,"CS         ",4,"CS       ",0,0,116,116,0,22.88,22.75,-0.57
"APPE138 ","Apple Gala ECO 125/138s            ","          ","          ","BHO     ",10/17/2018,"006915   ","001           ",5,"CS         ",5,"CS       ",0,0,120,120,0,29.4,10.3,-64.97
"APPE145 ","Apple Gala ECO 125s                ","          ","          ","LYM     ",09/19/2018,"006801   ","004           ",2,"CS         ",2,"CS       ",0,0,56,56,0,0,0,0
"APPE15  ","Apple McIntosh ECO 100s            ","          ","          ","LYM     ",09/19/2018,"006801   ","001           ",2,"CS         ",2,"CS       ",0,0,56,56,0,0,0,0
"APPE172 ","Apple Evercrisp ECO tote 8/5#      ","          ","          ","CLA     ",11/02/2018,"006964   ","003           ",1,"CS         ",1,"CS       ",0,0,30,0,-100,2.2,0,-100
"APPE186 ","Apple Fuji ECO 125s/138s           ","          ","          ","LYM     ",10/31/2018,"006960   ","014           ",1,"CS         ",1,"CS       ",40,0,23,0,-100,5.31,0,-100
"APPE22  ","Apple Empire ECO polybag 12/3#     ","ECO       ","          ","SUN     ",02/01/2018,"006083   ","001           ",14,"CS         ",14,"CS       ",0,0,266,266,0,0,0,0
"APPE22  ","Apple Empire ECO polybag 12/3#     ","ECO       ","          ","SUN     ",03/06/2018,"006125   ","002           ",7,"CS         ",7,"CS       ",0,0,133,133,0,0,0,0
"APPE22  ","Apple Empire ECO polybag 12/3#     ","ECO       ","          ","SUN     ",05/10/2018,"006181   ","002           ",12,"CS         ",12,"CS       ",0,0,228,228,0,0,0,0
"APPE22  ","Apple Empire ECO polybag 12/3#     ","ECO       ","          ","SUN     ",05/24/2018,"006198   ","002           ",15,"CS         ",15,"CS       ",0,0,285,285,0,0,0,0
"APPE23  ","Apple Empire ECO tote 8/5#         ","          ","          ","LYM     ",10/17/2018,"006916   ","004           ",2,"CS         ",2,"CS       ",0,0,45,45,0,11.76,4.12,-64.97
"APPE23  ","Apple Empire ECO tote 8/5#         ","          ","          ","LYM     ",10/24/2018,"006936   ","004           ",4,"CS         ",4,"CS       ",0,0,90,90,0,22.81,8.93,-60.85
"APPE23  ","Apple Empire ECO tote 8/5#         ","          ","          ","LYM     ",10/31/2018,"006960   ","006           ",8,"CS         ",8,"CS       ",0,0,176,0,-100,42.44,0,-100
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",01/29/2018,"006077   ","001           ",7,"CS         ",7,"CS       ",0,0,157.5,157.5,0,27.26,27.26,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",02/01/2018,"006083   ","002           ",14,"CS         ",14,"CS       ",0,0,315,315,0,0,0,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",02/05/2018,"006086   ","001           ",6,"CS         ",6,"CS       ",0,0,135,135,0,40.5,40.5,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",02/12/2018,"006100   ","001           ",8,"CS         ",8,"CS       ",0,0,192,192,0,36.78,36.78,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",02/15/2018,"006097   ","001           ",14,"CS         ",14,"CS       ",0,0,315,315,0,0,0,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",02/19/2018,"006108   ","001           ",5,"CS         ",5,"CS       ",0,0,120,120,0,35,35,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",02/26/2018,"006115   ","003           ",3,"CS         ",3,"CS       ",0,0,72,72,0,17.6,17.6,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",03/05/2018,"006124   ","003           ",1,"CS         ",1,"CS       ",0,0,24,24,0,8.01,8.01,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",03/06/2018,"006125   ","001           ",7,"CS         ",7,"CS       ",0,0,168,168,0,0,0,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",03/22/2018,"006144   ","001           ",21,"CS         ",21,"CS       ",0,0,472.5,472.5,0,0,0,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","SUN     ",04/12/2018,"006161   ","001           ",21,"CS         ",21,"CS       ",0,0,472.5,472.5,0,0,0,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","LYM     ",10/10/2018,"006893   ","005           ",4,"CS         ",4,"CS       ",0,0,88,88,0,22.88,22.75,-0.57
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","LYM     ",10/12/2018,"006906   ","001           ",16,"CS         ",16,"CS       ",0,0,352,352,0,36,36,0
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","LYM     ",10/17/2018,"006916   ","005           ",1,"CS         ",1,"CS       ",0,0,22,22,0,5.88,2.06,-64.97
"APPE254 ","Apple Empire ECO 125s              ","          ","          ","LYM     ",10/24/2018,"006936   ","005           ",5,"CS         ",5,"CS       ",0,0,110,110,0,28.49,11.15,-60.86
"APPE270 ","Apple Cortland ECO 125s            ","          ","          ","SUN     ",01/29/2018,"006077   ","002           ",2,"CS         ",2,"CS       ",0,0,45,45,0,7.78,7.78,0
"APPE270 ","Apple Cortland ECO 125s            ","          ","          ","SUN     ",02/12/2018,"006100   ","002           ",6,"CS         ",6,"CS       ",0,0,144,144,0,27.57,27.57,0
