Itemcode,"Item Description",Brand,Pack-size,"Vendor ID","Receive Date","PO Number","PO Line #","Ordered Quantity","Order UOM","Received Quantity","Rec. UOM","Weight (LB)","Variance (Quantity)","Estimate Inventory Cost","Actual Inventory Cost","Variance (Inventory Cost)","Estimate Add-on Cost","Actual Add-on Cost","Variance (Add-on Cost)"
"APP119  ","Apple Ginger Gold 72/80/88/100s    ","          ","          ","BHO     ",09/25/2015,"002679   ","003           ",100,"CS         ",100,"CS       ",0,0,2475,2475,0,0,0,0
"APP12   ","Apple McIntosh polybag 12/3#       ","          ","          ","ROG     ",03/13/2015,"001598   ","002           ",120,"CS         ",120,"CS       ",0,0,2160,2160,0,162.74,162.74,0
"APP12   ","Apple McIntosh polybag 12/3#       ","          ","          ","ROG     ",03/16/2015,"001606   ","002           ",90,"CS         ",90,"CS       ",0,0,1620,1620,0,112.5,112.5,0
"APP12   ","Apple McIntosh polybag 12/3#       ","          ","          ","ROG     ",03/23/2015,"001618   ","002           ",120,"CS         ",120,"CS       ",0,0,2160,2160,0,150,150,0
"APP13   ","Apple McIntosh tote 8/5#           ","          ","          ","BHO     ",10/11/2015,"002831   ","003           ",105,"CS         ",105,"CS       ",0,0,2073.75,2073.75,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/05/2015,"001493   ","001           ",84,"CS         ",84,"CS       ",0,0,1923.6,1923.6,0,105,105,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/06/2015,"001498   ","001           ",210,"CS         ",210,"CS       ",0,0,4725,4725,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/13/2015,"001514   ","001           ",147,"CS         ",147,"CS       ",0,0,3307.5,3307.5,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/20/2015,"001524   ","001           ",168,"CS         ",168,"CS       ",0,0,3780,3780,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","SUL     ",01/22/2015,"001521   ","001           ",294,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/30/2015,"001540   ","001           ",72,"CS         ",72,"CS       ",0,0,1620,1620,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",02/03/2015,"001543   ","001           ",72,"CS         ",72,"CS       ",0,0,1620,1620,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","SUL     ",04/01/2015,"001645   ","002           ",84,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","SUL     ",04/08/2015,"001659   ","002           ",126,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","SUL     ",05/20/2015,"001725   ","001           ",84,"CS         ",84,"CS       ",0,0,1747.2,1747.2,0,151.15,151.15,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",10/20/2015,"002899   ","001           ",84,"CS         ",84,"CS       ",0,0,1848,1848,0,126,126,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/18/2015,"002592   ","003           ",4,"CS         ",4,"CS       ",0,0,86,86,0,25.71,25.71,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/21/2015,"002620   ","001           ",10,"CS         ",10,"CS       ",0,0,212.5,212.5,0,68.41,68.41,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/23/2015,"002643   ","001           ",7,"CS         ",7,"CS       ",0,0,148.75,148.75,0,34.09,34.09,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/28/2015,"002698   ","001           ",5,"CS         ",5,"CS       ",0,0,106.25,106.25,0,37.2,37.2,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/30/2015,"002702   ","001           ",3,"CS         ",3,"CS       ",0,0,63.75,63.75,0,20.84,20.84,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/02/2015,"002731   ","001           ",1,"CS         ",1,"CS       ",0,0,21.25,21.25,0,6.63,6.63,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/05/2015,"002755   ","001           ",5,"CS         ",5,"CS       ",0,0,106.25,106.25,0,11.61,11.61,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/07/2015,"002787   ","002           ",3,"CS         ",3,"CS       ",0,0,75.75,75.75,0,28.59,28.59,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/12/2015,"002838   ","003           ",5,"CS         ",5,"CS       ",0,0,106.25,106.25,0,43.51,43.51,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/14/2015,"002849   ","003           ",3,"CS         ",3,"CS       ",0,0,60.75,60.75,0,31.66,31.66,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/19/2015,"002891   ","002           ",6,"CS         ",6,"CS       ",0,0,121.5,121.5,0,74.66,74.66,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/21/2015,"002909   ","004           ",5,"CS         ",5,"CS       ",0,0,101.25,101.25,0,43.1,43.1,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/23/2015,"002935   ","002           ",6,"CS         ",6,"CS       ",0,0,121.5,121.5,0,51.43,51.43,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/26/2015,"002952   ","001           ",8,"CS         ",8,"CS       ",0,0,162,162,0,75.8,75.8,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/29/2015,"002960   ","002           ",10,"CS         ",10,"CS       ",0,0,202.5,202.5,0,64.11,64.11,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",09/18/2015,"002592   ","004           ",7,"CS         ",7,"CS       ",0,0,150.5,150.5,0,45,45,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",09/21/2015,"002620   ","002           ",1,"CS         ",1,"CS       ",0,0,21.25,21.25,0,6.84,6.84,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",09/23/2015,"002643   ","002           ",8,"CS         ",8,"CS       ",0,0,170,170,0,38.95,38.95,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",09/28/2015,"002698   ","002           ",3,"CS         ",3,"CS       ",0,0,63.75,63.75,0,22.33,22.33,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",10/12/2015,"002838   ","004           ",2,"CS         ",2,"CS       ",0,0,42.5,42.5,0,17.4,17.4,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",10/21/2015,"002909   ","005           ",4,"CS         ",4,"CS       ",0,0,81,81,0,34.48,34.48,0
"APP15   ","Apple Macoun 100s                  ","          ","          ","BHO     ",10/14/2015,"002849   ","005           ",8,"CS         ",8,"CS       ",0,0,224,224,0,84.45,84.45,0
"APP2    ","Apple Fuji 80s                     ","          ","          ","BHO     ",11/05/2015,"003002   ","002           ",7,"CS         ",7,"CS       ",0,0,169.75,169.75,0,45.49,45.49,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",12/18/2015,"003120   ","001           ",60,"CS         ",60,"CS       ",0,0,1095,1095,0,75,75,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",12/29/2015,"003121   ","001           ",140,"CS         ",140,"CS       ",0,0,2555,2555,0,175,175,0
"APP22   ","Apple Empire polybag 12/3#         ","          ","          ","BHO     ",03/09/2015,"001593   ","002           ",175,"CS         ",175,"CS       ",0,0,3150,3150,0,237.33,237.33,0
"APP22   ","Apple Empire polybag 12/3#         ","          ","          ","BHO     ",03/16/2015,"001604   ","002           ",210,"CS         ",210,"CS       ",0,0,3780,3780,0,262.5,262.5,0
"APP22   ","Apple Empire polybag 12/3#         ","          ","          ","BHO     ",03/27/2015,"001626   ","002           ",210,"CS         ",210,"CS       ",0,0,3780,3780,0,262.5,262.5,0
"APP23   ","Apple Empire tote 8/5#             ","          ","          ","BHO     ",10/05/2015,"002770   ","002           ",175,"CS         ",175,"CS       ",0,0,3456.25,3456.25,0,0,0,0
"APP23   ","Apple Empire tote 8/5#             ","          ","          ","BHO     ",10/09/2015,"002775   ","001           ",105,"CS         ",105,"CS       ",0,0,2100,2100,0,477.05,477.05,0
"APP23   ","Apple Empire tote 8/5#             ","          ","          ","BHO     ",10/11/2015,"002831   ","005           ",70,"CS         ",70,"CS       ",0,0,1382.5,1382.5,0,0,0,0
"APP24   ","Apple Empire 80/88s                ","          ","          ","BHO     ",02/08/2015,"001548   ","001           ",588,"CS         ",588,"CS       ",0,0,12054,12054,0,0,0,0
"APP24   ","Apple Empire 80/88s                ","          ","          ","BHO     ",02/11/2015,"001554   ","001           ",84,"CS         ",84,"CS       ",0,0,1722,1722,0,0,0,0
"APP271  ","Apple Cripps Pink tote 10/4#       ","TJ        ","          ","BHO     ",11/16/2015,"003021   ","004           ",151,"CS         ",151,"CS       ",0,0,3057.75,3057.75,0,188.75,188.75,0
"APP271  ","Apple Cripps Pink tote 10/4#       ","TJ        ","          ","BHO     ",11/20/2015,"003039   ","001           ",140,"CS         ",140,"CS       ",0,0,2835,2835,0,173.4,173.4,0
"APP271  ","Apple Cripps Pink tote 10/4#       ","TJ        ","          ","BHO     ",11/23/2015,"003065   ","001           ",350,"CS         ",239,"CS       ",0,-31.71,4839.75,4839.75,0,298.75,298.75,0
"APP271  ","Apple Cripps Pink tote 10/4#       ","TJ        ","          ","BHO     ",11/30/2015,"003068   ","001           ",210,"CS         ",210,"CS       ",0,0,4252.5,4252.5,0,262.5,262.5,0
"APP271  ","Apple Cripps Pink tote 10/4#       ","TJ        ","          ","BHO     ",12/04/2015,"003087   ","001           ",124,"CS         ",124,"CS       ",0,0,2480,2480,0,155,155,0
"APP29   ","INACTIVE Apple Empire counts       ","          ","          ","BHO     ",02/26/2015,"001575   ","001           ",210,"CS         ",210,"CS       ",0,0,4620,4620,0,0,0,0
"APP29   ","INACTIVE Apple Empire counts       ","          ","          ","BHO     ",03/06/2015,"001578   ","001           ",252,"CS         ",252,"CS       ",0,0,5544,5544,0,0,0,0
"APP29   ","INACTIVE Apple Empire counts       ","          ","          ","BHO     ",03/13/2015,"001595   ","001           ",252,"CS         ",252,"CS       ",0,0,5544,5544,0,0,0,0
"APP29   ","INACTIVE Apple Empire counts       ","          ","          ","BHO     ",03/20/2015,"001605   ","001           ",168,"CS         ",168,"CS       ",0,0,3696,3696,0,0,0,0
"APP29   ","INACTIVE Apple Empire counts       ","          ","          ","BHO     ",03/27/2015,"001619   ","001           ",126,"CS         ",126,"CS       ",0,0,2772,2772,0,0,0,0
"APP29   ","INACTIVE Apple Empire counts       ","          ","          ","BHO     ",04/03/2015,"001631   ","001           ",162,"CS         ",162,"CS       ",0,0,3564,3564,0,0,0,0
"APP29   ","INACTIVE Apple Empire counts       ","          ","          ","ROG     ",04/10/2015,"001660   ","001           ",126,"CS         ",126,"CS       ",0,0,2772,2772,0,0,0,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",09/12/2015,"002568   ","003           ",880,"CS         ",880,"CS       ",0,0,18700,18700,0,1117.6,1117.6,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",09/20/2015,"002569   ","001           ",880,"CS         ",880,"CS       ",0,0,18700,18700,0,1117.6,1117.6,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",09/21/2015,"002553   ","002           ",275,"CS         ",245,"CS       ",0,-10.91,4777.5,4777.5,0,306.25,306.25,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",09/28/2015,"002668   ","001           ",245,"CS         ",245,"CS       ",0,0,4838.75,4838.75,0,306.25,306.25,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",10/02/2015,"002738   ","001           ",140,"CS         ",140,"CS       ",0,0,2765,2765,0,175,175,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",10/02/2015,"002752   ","001           ",880,"CS         ",880,"CS       ",0,0,18700,18700,0,1117.6,1117.6,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",10/07/2015,"002748   ","001           ",105,"CS         ",105,"CS       ",0,0,2073.75,2073.75,0,131.25,131.25,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",10/09/2015,"002819   ","002           ",55,"CS         ",55,"CS       ",0,0,1072.5,1072.5,0,68.75,68.75,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",10/10/2015,"002821   ","001           ",880,"CS         ",880,"CS       ",0,0,18700,18700,0,1117.6,1117.6,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",10/12/2015,"002820   ","002           ",140,"CS         ",140,"CS       ",0,0,2730,2730,0,175,175,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",10/16/2015,"002871   ","001           ",105,"CS         ",105,"CS       ",0,0,2047.5,2047.5,0,130.45,130.45,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",10/18/2015,"002870   ","001           ",880,"CS         ",880,"CS       ",0,0,18700,18700,0,1117.6,1117.6,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",10/19/2015,"002901   ","001           ",161,"CS         ",161,"CS       ",0,0,3139.5,3139.5,0,201.25,201.25,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",10/27/2015,"002944   ","001           ",880,"CS         ",880,"CS       ",0,0,18700,18700,0,1117.6,1117.6,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",10/30/2015,"002959   ","001           ",210,"CS         ",210,"CS       ",0,0,4095,4095,0,262.5,262.5,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",11/03/2015,"002979   ","001           ",880,"CS         ",880,"CS       ",0,0,18700,18700,0,1117.6,1117.6,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BHO     ",11/06/2015,"002989   ","001           ",216,"CS         ",216,"CS       ",0,0,4212,4212,0,270,270,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",11/13/2015,"003019   ","001           ",880,"CS         ",880,"CS       ",0,0,18700,18700,0,1117.6,1117.6,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",11/21/2015,"003044   ","001           ",880,"CS         ",800,"CS       ",0,-9.09,17000,17000,0,1016,1016,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",12/04/2015,"003090   ","001           ",800,"CS         ",703,"CS       ",0,-12.13,14938.75,14938.75,0,892.81,892.81,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",12/11/2015,"003096   ","001           ",800,"CS         ",880,"CS       ",0,10,18700,18700,0,1117.6,1117.6,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",12/22/2015,"003134   ","002           ",815,"CS         ",815,"CS       ",0,0,17318.75,17318.75,0,1035.05,1035.05,0
"APP31   ","Apple Gala tote 10/4#              ","TJ        ","          ","BKM     ",12/31/2015,"003143   ","001           ",40,"CS         ",40,"CS       ",0,0,850,850,0,50.8,50.8,0
"APP32   ","Apple Gala  72/80/88s              ","          ","          ","BHO     ",09/18/2015,"002604   ","001           ",126,"CS         ",126,"CS       ",0,0,3150,3150,0,0,0,0
"APP32   ","Apple Gala  72/80/88s              ","          ","          ","LYM     ",09/23/2015,"002655   ","001           ",42,"CS         ",42,"CS       ",0,0,1050,1050,0,0,0,0
"APP32   ","Apple Gala  72/80/88s              ","          ","          ","BHO     ",09/25/2015,"002679   ","001           ",210,"CS         ",210,"CS       ",0,0,5250,5250,0,0,0,0
"APP32   ","Apple Gala  72/80/88s              ","          ","          ","BHO     ",10/11/2015,"002831   ","001           ",42,"CS         ",42,"CS       ",0,0,1081.5,1081.5,0,0,0,0
"APP32   ","Apple Gala  72/80/88s              ","          ","          ","BHO     ",10/12/2015,"002778   ","001           ",336,"CS         ",336,"CS       ",0,0,8232,8232,0,1400.24,1400.24,0
"APP32   ","Apple Gala  72/80/88s              ","          ","          ","BHO     ",10/26/2015,"002942   ","001           ",84,"CS         ",84,"CS       ",0,0,2163,2163,0,0,0,0
"APP32   ","Apple Gala  72/80/88s              ","          ","          ","BHO     ",11/03/2015,"002984   ","001           ",84,"CS         ",84,"CS       ",0,0,2163,2163,0,0,0,0
"APP33   ","Apple Gala tote 8/5#               ","          ","          ","BHO     ",09/06/2015,"002490   ","002           ",140,"CS         ",140,"CS       ",0,0,3115,3115,0,0,0,0
"APP33   ","Apple Gala tote 8/5#               ","          ","          ","BKM     ",09/12/2015,"002568   ","002           ",880,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP33   ","Apple Gala tote 8/5#               ","          ","          ","BHO     ",09/25/2015,"002679   ","002           ",210,"CS         ",210,"CS       ",0,0,4672.5,4672.5,0,0,0,0
"APP33   ","Apple Gala tote 8/5#               ","          ","          ","BHO     ",09/27/2015,"002631   ","001           ",105,"CS         ",105,"CS       ",0,0,2231.25,2231.25,0,131.25,131.25,0
"APP33   ","Apple Gala tote 8/5#               ","          ","          ","BHO     ",10/01/2015,"002721   ","001           ",140,"CS         ",140,"CS       ",0,0,3045,3045,0,0,0,0
"APP33   ","Apple Gala tote 8/5#               ","          ","          ","BHO     ",10/05/2015,"002770   ","001           ",245,"CS         ",245,"CS       ",0,0,5083.75,5083.75,0,0,0,0
"APP33   ","Apple Gala tote 8/5#               ","          ","          ","BKM     ",12/22/2015,"003134   ","001           ",880,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP41   ","Apple Honeycrisp tote 10/4#        ","          ","          ","BKM     ",11/10/2015,"003020   ","002           ",240,"CS         ",41,"CS       ",0,-82.92,1363.25,1363.25,0,371.97,371.97,0
"APP41   ","Apple Honeycrisp tote 10/4#        ","          ","          ","BKM     ",11/11/2015,"003027   ","001           ",191,"CS         ",191,"CS       ",0,0,6350.75,6350.75,0,534.78,534.78,0
"APP49   ","Apple Mcintosh 125s                ","          ","          ","BHO     ",10/05/2015,"002755   ","002           ",8,"CS         ",8,"CS       ",0,0,162,162,0,18.58,18.58,0
"APP49   ","Apple Mcintosh 125s                ","          ","          ","BHO     ",10/12/2015,"002838   ","005           ",4,"CS         ",4,"CS       ",0,0,81,81,0,34.81,34.81,0
"APP49   ","Apple Mcintosh 125s                ","          ","          ","BHO     ",10/14/2015,"002849   ","004           ",3,"CS         ",3,"CS       ",0,0,60.75,60.75,0,31.66,31.66,0
"APP49   ","Apple Mcintosh 125s                ","          ","          ","LYM     ",10/14/2015,"002808   ","007           ",3,"CS         ",3,"CS       ",0,0,60,60,0,0,0,0
"APP49   ","Apple Mcintosh 125s                ","          ","          ","BHO     ",10/19/2015,"002891   ","003           ",6,"CS         ",6,"CS       ",0,0,121.5,121.5,0,74.66,74.66,0
"APP49   ","Apple Mcintosh 125s                ","          ","          ","BHO     ",10/29/2015,"002960   ","004           ",15,"CS         ",15,"CS       ",0,0,303.75,303.75,0,96.16,96.16,0
"APP50   ","Apple Cortland 125s                ","          ","          ","BHO     ",10/05/2015,"002755   ","003           ",4,"CS         ",4,"CS       ",0,0,81,81,0,9.29,9.29,0
"APP50   ","Apple Cortland 125s                ","          ","          ","BHO     ",10/07/2015,"002787   ","001           ",3,"CS         ",3,"CS       ",0,0,72.75,72.75,0,28.59,28.59,0
"APP50   ","Apple Cortland 125s                ","          ","          ","BHO     ",10/12/2015,"002838   ","001           ",7,"CS         ",7,"CS       ",0,0,141.75,141.75,0,60.91,60.91,0
"APP50   ","Apple Cortland 125s                ","          ","          ","BHO     ",10/14/2015,"002849   ","001           ",6,"CS         ",6,"CS       ",0,0,121.5,121.5,0,63.34,63.34,0
"APP50   ","Apple Cortland 125s                ","          ","          ","BHO     ",10/19/2015,"002891   ","001           ",6,"CS         ",6,"CS       ",0,0,121.5,121.5,0,74.66,74.66,0
"APP50   ","Apple Cortland 125s                ","          ","          ","BHO     ",10/21/2015,"002909   ","001           ",6,"CS         ",6,"CS       ",0,0,121.5,121.5,0,51.71,51.71,0
"APP50   ","Apple Cortland 125s                ","          ","          ","BHO     ",11/05/2015,"003002   ","001           ",13,"CS         ",13,"CS       ",0,0,260,260,0,84.48,84.48,0
"APP50   ","Apple Cortland 125s                ","          ","          ","CLA     ",11/19/2015,"003052   ","001           ",11,"CS         ",11,"CS       ",0,0,220,220,0,65.82,65.82,0
"APP51   ","Apple Cortland 138s                ","          ","          ","BHO     ",10/21/2015,"002909   ","002           ",1,"CS         ",1,"CS       ",0,0,20.25,20.25,0,8.62,8.62,0
"APP71   ","Apple Macoun tote 10/4#            ","          ","          ","BHO     ",10/12/2015,"002820   ","001           ",140,"CS         ",140,"CS       ",0,0,2730,2730,0,175,175,0
"APP71   ","Apple Macoun tote 10/4#            ","          ","          ","BHO     ",10/16/2015,"002871   ","002           ",100,"CS         ",100,"CS       ",0,0,1950,1950,0,124.24,124.24,0
"APP71   ","Apple Macoun tote 10/4#            ","          ","          ","BHO     ",11/02/2015,"002970   ","003           ",105,"CS         ",105,"CS       ",0,0,2047.5,2047.5,0,131.25,131.25,0
"APP71   ","Apple Macoun tote 10/4#            ","          ","          ","BHO     ",11/16/2015,"003021   ","003           ",90,"CS         ",90,"CS       ",0,0,1755,1755,0,112.5,112.5,0
"APP71   ","Apple Macoun tote 10/4#            ","          ","          ","BHO     ",11/20/2015,"003039   ","002           ",120,"CS         ",120,"CS       ",0,0,2340,2340,0,148.63,148.63,0
"APP73   ","Apple Macoun tote 8/5#             ","          ","          ","BHO     ",10/11/2015,"002831   ","002           ",35,"CS         ",35,"CS       ",0,0,726.25,726.25,0,0,0,0
"APP74   ","Apple Macoun 80/88s                ","          ","          ","BHO     ",10/11/2015,"002831   ","004           ",126,"CS         ",126,"CS       ",0,0,2614.5,2614.5,0,0,0,0
"APP74   ","Apple Macoun 80/88s                ","          ","          ","BHO     ",10/19/2015,"002904   ","001           ",300,"CS         ",300,"CS       ",0,0,8175,8175,0,0,0,0
"APP74   ","Apple Macoun 80/88s                ","          ","          ","BHO     ",11/09/2015,"003010   ","001           ",84,"CS         ",84,"CS       ",0,0,2562,2562,0,0,0,0
"APP74   ","Apple Macoun 80/88s                ","          ","          ","BHO     ",12/04/2015,"003085   ","001           ",84,"CS         ",84,"CS       ",0,0,2562,2562,0,0,0,0
"APP75   ","Apple Empire 138s                  ","          ","          ","BHO     ",10/12/2015,"002838   ","002           ",2,"CS         ",2,"CS       ",0,0,41,41,0,17.4,17.4,0
"APP75   ","Apple Empire 138s                  ","          ","          ","BHO     ",10/14/2015,"002849   ","002           ",3,"CS         ",3,"CS       ",0,0,61.5,61.5,0,31.66,31.66,0
"APP75   ","Apple Empire 138s                  ","          ","          ","LYM     ",10/14/2015,"002808   ","006           ",3,"CS         ",3,"CS       ",0,0,61.5,61.5,0,0,0,0
"APP75   ","Apple Empire 138s                  ","          ","          ","BHO     ",10/21/2015,"002909   ","003           ",4,"CS         ",4,"CS       ",0,0,82,82,0,34.48,34.48,0
"APP75   ","Apple Empire 138s                  ","          ","          ","BHO     ",10/29/2015,"002960   ","001           ",9,"CS         ",9,"CS       ",0,0,184.5,184.5,0,57.69,57.69,0
"APP75   ","Apple Empire 138s                  ","          ","          ","CLA     ",11/19/2015,"003052   ","004           ",8,"CS         ",8,"CS       ",0,0,160,160,0,47.86,47.86,0
"APP83   ","Apple Cortland tote 8/5#           ","          ","          ","BHO     ",11/09/2015,"003010   ","002           ",35,"CS         ",35,"CS       ",0,0,743.75,743.75,0,0,0,0
"APP84   ","Apple Cortland 80s                 ","          ","          ","ORB     ",01/19/2015,"001519   ","004           ",84,"CS         ",84,"CS       ",0,0,2016,2016,0,106.68,106.68,0
